Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_qreg_ratio,velocity_r2,velocity_genes
MAP3K9,ENSG00000006432,14,70809534,70722526,-,-0.0656,2.6269507,7.422632,1.737661924295763,True,0.016107028,0.016107028,-0.6857939958572388,False
AC005476.2,ENSG00000259146,14,71321882,71292729,-,-0.0597,0.66839784,5.8922925,1.2724392644941762,True,0.3533657,0.3533657,0.9882384594529867,True
ZFYVE1,ENSG00000165861,14,73027131,72969451,-,-0.024,2.8628294,7.2863016,1.5794161152491073,True,0.029727915,0.029727915,-0.46414005756378174,False
ABCD4,ENSG00000119688,14,74303055,74285269,-,-0.0939,4.4044642,7.126849,0.967520986705365,True,0.06578232,0.06578232,-0.19083678722381592,False
AREL1,ENSG00000119682,14,74713108,74653437,-,-0.053,2.6711788,6.7353115,0.9398541095147007,True,0.33357427,0.33357427,-0.27064192295074463,False
NEK9,ENSG00000119638,14,75127344,75079353,-,-0.1226,4.5976276,7.5377073,1.2153218211687093,True,0.025604898,0.025604898,-0.705557107925415,False
ANGEL1,ENSG00000013523,14,76826246,76786168,-,-0.1068,4.2179637,7.732248,1.74932233425825,True,0.029329779,0.029329779,-0.4478493928909302,False
TMED8,ENSG00000100580,14,77377094,77335029,-,-0.0634,3.4170709,7.305362,1.4309082491200893,True,0.12914929,0.12914929,-0.35892581939697266,False
VIPAS39,ENSG00000151445,14,77457952,77426675,-,-0.0228,3.31589,7.229142,1.3380641303825256,True,0.7727531,0.7727531,-1.2810463905334473,False
DIO2,ENSG00000211448,14,80387757,80197527,-,0.0109,1.296999,6.1502757,0.9858417145673056,True,0.034468375,0.034468375,-0.1825728416442871,False
GTF2A1,ENSG00000165417,14,81221377,81175452,-,-0.0479,3.486849,7.0509443,1.1210001626314072,True,0.038370013,0.038370013,-0.4631614685058594,False
TC2N,ENSG00000165929,14,91867536,91779746,-,-0.0593,1.3331031,6.163524,1.000154345762139,True,0.2931673,0.2931673,0.7526680082082748,True
MOAP1,ENSG00000165943,14,93184923,93182199,-,-0.1141,4.3618083,7.2601113,1.1396134309399093,True,0.0005435209,0.0005435209,-1.6210758686065674,False
BTBD7,ENSG00000011114,14,93333092,93237550,-,-0.0867,3.430746,6.9729304,1.0259709297226731,True,0.23960811,0.23960811,-0.9243007898330688,False
CLMN,ENSG00000165959,14,95319908,95181940,-,-0.0934,3.1162012,7.5822287,1.768161047185155,True,0.011880516,0.011880516,-0.44270145893096924,False
SYNE3,ENSG00000176438,14,95475836,95407266,-,-0.0752,4.4519315,7.543195,1.5051824856048928,True,0.1024172,0.1024172,-1.3323605060577393,False
TCL1A,ENSG00000100721,14,95714196,95709947,-,-0.1673,4.886482,8.66773,2.582688404084209,True,0.028154276,0.028154276,0.9039214551448822,True
GPR132,ENSG00000183484,14,105065445,105049395,-,-0.1342,4.400451,8.056113,2.1675565255048594,True,0.059403066,0.059403066,-0.07204782962799072,False
IGHA2,ENSG00000211890,14,105588395,105583731,-,-0.0266,5.165319,9.786543,3.9924363646534085,True,0.003341006,0.003341006,-0.20158231258392334,False
IGHG1,ENSG00000211896,14,105743071,105736343,-,0.1198,8.701444,10.310369,1.227927512257137,True,0.0090422435,0.0090422435,0.6167200803756714,False
IGHD,ENSG00000211898,14,105845678,105836765,-,-0.2703,5.865886,8.55717,1.977004658767834,True,0.055678453,0.055678453,0.8513398170471191,True
IGHM,ENSG00000211899,14,105856218,105851705,-,-0.3685,8.590356,10.164032,1.7330148217514694,True,0.0017231948,0.0017231948,0.16386955976486206,False
IGHV6-1,ENSG00000211933,14,105940253,105939756,-,0.0546,6.2472277,10.494111,2.9477280893338724,True,0.0003261861,0.0003261861,0.1333678960800171,False
IGHV1-2,ENSG00000211934,14,105987083,105986582,-,0.0427,6.518878,10.517573,2.9674017876887344,True,0.00015300323,0.00015300323,-0.252376914024353,False
IGHV1-3,ENSG00000211935,14,106005574,106005095,-,0.0241,6.5958924,10.451699,1.9621074679242563,True,0.00054671825,0.00054671825,0.7099743485450745,False
IGHV4-4,ENSG00000276775,14,106012420,106011922,-,0.0921,4.679165,9.194697,3.2203366032282004,True,7.927115e-05,7.927115e-05,-0.02146148681640625,False
IGHV2-5,ENSG00000211937,14,106038365,106037902,-,0.1383,7.3950267,11.016211,1.7136123476372924,True,7.8528414e-05,7.8528414e-05,0.678122341632843,False
IGHV3-7,ENSG00000211938,14,106062683,106062151,-,0.0817,7.01304,10.302978,1.8651551387694283,True,2.7597403e-05,2.7597403e-05,-0.056246042251586914,False
IGHV3-64D,ENSG00000282639,14,106088573,106088122,-,-0.0234,4.622322,9.285254,3.3299126436030297,True,0.0008633878,0.0008633878,0.33942389488220215,False
IGHV3-11,ENSG00000211941,14,106117204,106116635,-,0.1181,7.9156184,11.152311,2.1438829607314656,True,0.00021132427,0.00021132427,0.6324272751808167,False
IGHV3-13,ENSG00000211942,14,106130072,106129540,-,-0.0417,3.8652432,8.331085,2.648793416300644,True,0.00027835098,0.00027835098,0.45426321029663086,False
IGHV3-15,ENSG00000211943,14,106154163,106153624,-,-0.0651,3.3719444,7.5306406,1.7053212991919142,True,0.00016865449,0.00016865449,-0.1792687177658081,False
IGHV1-17,ENSG00000254046,14,106174760,106174342,-,-0.0296,2.4512796,7.47126,1.8038039629768086,True,0.031098014,0.031098014,0.844833493232727,True
IGHV1-18,ENSG00000211945,14,106185394,106184901,-,0.1354,7.3108068,10.83169,1.6063823073042491,True,0.00033473253,0.00033473253,0.04718261957168579,False
IGHV3-20,ENSG00000211946,14,106211453,106210936,-,0.0807,6.69082,10.338294,1.888178099622939,True,0.0004900624,0.0004900624,-0.5037161111831665,False
IGHV3-21,ENSG00000211947,14,106235594,106235064,-,0.0996,6.8926826,10.757137,2.161223875014291,True,0.0008691296,0.0008691296,-0.5689092874526978,False
IGHV3-23,ENSG00000211949,14,106269140,106268606,-,0.0841,7.2648854,10.641742,1.4959982792536923,True,0.00023693132,0.00023693132,0.7070586979389191,False
IGHV1-24,ENSG00000211950,14,106277043,106276548,-,-0.0211,7.026814,11.360941,2.554846128660507,True,0.00085054047,0.00085054047,0.9382263943552971,False
IGHV2-26,ENSG00000211951,14,106301862,106301396,-,0.0844,4.4542813,9.387506,3.8868934889303537,True,0.0008379935,0.0008379935,-0.23171329498291016,False
IGHV4-28,ENSG00000211952,14,106324760,106324254,-,0.0594,5.6341453,9.854352,3.3414480643728113,True,3.9566727e-05,3.9566727e-05,0.24068385362625122,False
IGHV3-30,ENSG00000270550,14,106335613,106335082,-,0.1214,6.9020605,10.501333,1.9944640783590415,True,0.0004063759,0.0004063759,0.33772993087768555,False
IGHV4-31,ENSG00000231475,14,106349792,106349283,-,0.0342,5.7835846,9.571427,3.043853238742043,True,1.0251815e-05,1.0251815e-05,-0.16114354133605957,False
IGHV3-33,ENSG00000211955,14,106360324,106359793,-,0.0787,6.910035,10.675968,2.1083093620480993,True,0.0009077251,0.0009077251,0.03788250684738159,False
IGHV4-34,ENSG00000211956,14,106374145,106373663,-,-0.0549,5.59186,9.429326,2.894383732768069,True,0.006912892,0.006912892,0.30954527854919434,False
IGHV7-34-1,ENSG00000253325,14,106377733,106377300,-,-0.0469,1.3096439,6.981908,1.8842751024534952,True,0.04673786,0.04673786,0.9988979722838849,True
IGHV3-35,ENSG00000211957,14,106389858,106389392,-,0.0324,3.08018,8.3637905,2.720186598145641,True,0.0011610095,0.0011610095,-2.0723559856414795,False
IGHV4-39,ENSG00000211959,14,106422218,106421711,-,0.0105,7.233679,10.808001,1.592615824277886,True,0.001028306,0.001028306,-0.05384695529937744,False
IGHV3-43,ENSG00000232216,14,106470800,106470264,-,0.0387,6.3806567,10.22219,2.719715667094954,True,0.0011833836,0.0011833836,-0.10264062881469727,False
IGHV3-48,ENSG00000211964,14,106538344,106537810,-,0.0607,6.998078,10.207679,1.8030294520074488,True,6.35227e-05,6.35227e-05,-0.34769773483276367,False
IGHV3-49,ENSG00000211965,14,106557477,106556936,-,0.0281,5.64495,10.766129,4.30050192982622,True,0.003790492,0.003790492,-0.3850705623626709,False
IGHV5-51,ENSG00000211966,14,106579236,106578744,-,0.1276,5.358159,9.81575,4.028743424381298,True,5.8227128e-05,5.8227128e-05,0.4547972083091736,False
IGHV3-53,ENSG00000211967,14,106593347,106592676,-,0.038,5.6634436,10.213754,3.7194854192179965,True,0.00034385626,0.00034385626,-1.3938302993774414,False
IGHV4-55,ENSG00000254395,14,106606551,106606101,-,-0.0128,4.9434247,9.6613865,3.785046429375178,True,9.6891315e-05,9.6891315e-05,0.8395002484321594,False
IGHV4-59,ENSG00000224373,14,106627825,106627249,-,0.0552,6.158395,10.448329,2.909338707851736,True,0.00028538748,0.00028538748,0.7018536627292633,False
IGHV4-61,ENSG00000211970,14,106639657,106639119,-,-0.0,4.146749,8.31801,2.5057658920813295,True,0.0007867719,0.0007867719,-0.7443658113479614,False
IGHV3-64,ENSG00000223648,14,106658258,106657725,-,0.0891,5.8436575,10.518397,4.039925393496126,True,0.00073534815,0.00073534815,0.3679465651512146,False
IGHV3-66,ENSG00000211972,14,106675544,106675017,-,0.0648,4.979344,9.3933935,3.4607657418729794,True,0.0003266523,0.0003266523,-0.06988847255706787,False
IGHV1-67,ENSG00000253274,14,106681042,106680603,-,0.0779,3.3417566,7.5038342,1.672668305209809,True,0.0013903406,0.0013903406,-0.2693387269973755,False
IGHV1-69,ENSG00000211973,14,106715181,106714684,-,0.0005,7.1027203,10.971906,1.6878655882992997,True,3.1621e-05,3.1621e-05,-0.13686275482177734,False
IGHV2-70D,ENSG00000211974,14,106724093,106723574,-,0.0942,3.7118216,8.631977,3.0384462499455576,True,0.0013214131,0.0013214131,0.9020491540431976,False
IGHV1-69-2,ENSG00000281990,14,106737547,106737110,-,0.0294,5.074532,10.473359,4.846207081291941,True,0.0007186913,0.0007186913,0.9278566017746925,False
IGHV1-69D,ENSG00000280411,14,106762588,106762092,-,0.0861,7.075789,10.601354,2.0596678240750537,True,2.6893353e-05,2.6893353e-05,0.4482249617576599,False
IGHV2-70,ENSG00000274576,14,106771020,106770577,-,0.1177,6.2143226,10.289125,2.7758427245062505,True,0.00017782947,0.00017782947,0.4616621732711792,False
IGHV3-72,ENSG00000225698,14,106791233,106790691,-,0.087,4.719105,9.107733,3.115106446356626,True,0.0019410875,0.0019410875,-0.16981065273284912,False
IGHV3-74,ENSG00000224650,14,106811131,106810442,-,0.0617,5.409041,10.758879,5.201132122266051,True,4.918415e-05,4.918415e-05,0.2117787003517151,False
TRAV24,ENSG00000211805,14,22105846,22105343,+,-0.0028,0.44206467,5.2462916,1.626438832145703,True,0.09749272,0.09749272,0.9546372406184673,True
TRAC,ENSG00000277734,14,22552156,22547506,+,-0.1345,4.4946246,7.777852,1.8082148464478782,True,0.13747114,0.13747114,-1.2693636417388916,False
ABHD4,ENSG00000100439,14,22613215,22598237,+,-0.0975,4.3076806,7.684635,1.687836159845651,True,0.021517266,0.021517266,-0.7931338548660278,False
AL132780.1,ENSG00000257285,14,22956374,22929607,+,-0.0435,0.3019191,4.5668883,1.0700849819106208,True,0.35755277,0.35755277,-0.15815222263336182,False
LINC02327,ENSG00000258038,14,28968400,28829881,+,0.0195,0.25549662,4.9228997,1.3616177231593012,True,0.32459697,0.32459697,0.08905446529388428,True
LINC02315,ENSG00000251363,14,41149309,40954693,+,-0.0512,0.51563454,5.763493,1.1252763210859795,True,0.025940556,0.025940556,0.9910047231242061,True
C14orf28,ENSG00000179476,14,44907257,44897275,+,-0.0145,0.47572732,4.415688,0.9462691785828539,True,0.39311174,0.39311174,0.8135251998901367,True
AL365295.1,ENSG00000237356,14,53883740,53169010,+,-0.0246,0.39557573,5.187285,1.5781190793985402,True,1.6659782,1.6659782,-0.6511929035186768,False
SAMD4A,ENSG00000020577,14,54793315,54567097,+,-0.0401,1.3010732,7.0277843,1.9338366575663268,True,1.2289869,1.2289869,-0.05567049980163574,False
PELI2,ENSG00000139946,14,56301524,56117814,+,-0.0249,0.69427544,5.930499,1.3160931223034618,True,0.6436951,0.6436951,-0.08134758472442627,False
SLC38A6,ENSG00000139974,14,61083733,60981114,+,-0.0487,1.3366841,6.3024187,1.1502056757479096,True,0.23534825,0.23534825,-0.5197895765304565,False
GPHN,ENSG00000171723,14,67181803,66507407,+,-0.0546,2.3636072,6.8264985,1.1180125697418284,True,0.3949585,0.3949585,-2.9556028842926025,False
SUSD6,ENSG00000100647,14,69715144,69611596,+,-0.2253,4.875161,7.4782524,1.1433793317254153,True,0.08585385,0.08585385,-0.8316755294799805,False
TTC9,ENSG00000133985,14,70675366,70641916,+,-0.0362,1.8948703,6.6936855,1.1695579110803425,True,0.025449386,0.025449386,-0.3334735631942749,False
SIPA1L1,ENSG00000197555,14,71741229,71320449,+,-0.1245,3.7425992,7.310009,1.3265070168572035,True,0.72128445,0.72128445,0.4137631058692932,True
DLST,ENSG00000119689,14,74903743,74881891,+,-0.0355,2.1733153,6.9307055,1.2288508928543422,True,0.080979496,0.080979496,-0.4033527374267578,False
FOS,ENSG00000170345,14,75282230,75278826,+,-0.0668,4.8624654,8.506027,2.3870220963186846,True,0.0012196407,0.0012196407,0.38623446226119995,False
JDP2,ENSG00000140044,14,75474111,75427716,+,-0.0759,2.7553349,6.800294,1.0152824753596292,True,0.14928517,0.14928517,-0.4741232395172119,False
TTLL5,ENSG00000119685,14,75955079,75633625,+,0.0121,3.1070716,7.1068473,1.1890959175717293,True,0.18053848,0.18053848,-1.1318144798278809,False
VASH1,ENSG00000071246,14,76783015,76761468,+,-0.0295,0.9037534,6.2050605,1.629799959932332,True,0.515394,0.515394,0.10905808210372925,True
TMEM63C,ENSG00000165548,14,77259495,77116568,+,0.0269,0.74957055,5.644172,0.9889433481680541,True,0.16387539,0.16387539,-0.765028715133667,False
ADCK1,ENSG00000063761,14,77935014,77800109,+,0.0161,2.6080809,6.9328437,1.1691396705963932,True,0.10398131,0.10398131,0.14056724309921265,True
TTC8,ENSG00000165533,14,88881078,88824153,+,-0.0627,1.692975,6.8846765,1.373945131482618,True,0.0018577386,0.0018577386,-0.21167588233947754,False
RIN3,ENSG00000100599,14,92688994,92513781,+,-0.125,3.5427272,8.063874,2.3027571284353545,True,0.18215992,0.18215992,0.088878333568573,True
AL133467.3,ENSG00000259084,14,95692630,95663256,+,-0.0477,0.17619543,4.510208,1.023670358005226,True,1.8717321,1.8717321,0.997083245543763,True
ZNF839,ENSG00000022976,14,102342702,102317377,+,-0.0045,1.2840991,6.7322016,1.6145110582891997,True,0.04285493,0.04285493,-0.5144522190093994,False
TRAF3,ENSG00000131323,14,102911500,102777476,+,-0.0546,4.4771953,7.3017864,1.1934319220665555,True,0.5021872,0.5021872,-4.267611503601074,False
TRMT61A,ENSG00000166166,14,103537073,103529196,+,-0.0168,3.6650057,7.818147,1.9845423354606404,True,0.0106757935,0.0106757935,-0.1115727424621582,False
INF2,ENSG00000203485,14,104722535,104689606,+,-0.0798,3.2976172,7.1226635,1.208361747434448,True,0.014154027,0.014154027,-0.267045259475708,False
PLD4,ENSG00000166428,14,104937790,104924713,+,-0.2425,5.5613604,8.056682,1.8420723315808187,True,0.006371776,0.006371776,-0.3101935386657715,False
PACS2,ENSG00000179364,14,105398147,105300563,+,-0.0549,2.1176503,7.9727335,2.3371889848697744,True,0.0019660064,0.0019660064,-0.6790460348129272,False
CRIP2,ENSG00000182809,14,105480170,105472962,+,-0.1264,3.290779,7.369454,1.5089787424074361,True,0.0017633,0.0017633,-0.6582992076873779,False
FAM30A,ENSG00000226777,14,105932642,105917979,+,-0.1773,5.7559896,7.5874443,0.9569969594508877,True,0.12611538,0.12611538,-0.4647805690765381,False
CYFIP1,ENSG00000273749,15,22981063,22867052,-,-0.0596,4.090635,7.460199,1.398003027338226,True,0.03208681,0.03208681,-0.39475011825561523,False
ZNF770,ENSG00000198146,15,34988287,34978341,-,-0.0326,2.9251165,6.9651947,1.2066911277703258,True,0.022137713,0.022137713,-0.13320183753967285,False
MEIS2,ENSG00000134138,15,37101299,36889204,-,-0.013,0.6477641,5.8060613,1.1739136651652375,True,0.031500403,0.031500403,-0.2695333957672119,False
GPR176,ENSG00000166073,15,39920892,39799032,-,0.0525,0.33838868,4.566955,1.0701396484484047,True,0.5486665,0.5486665,0.5909713506698608,True
PLCB2,ENSG00000137841,15,40307935,40278176,-,-0.1085,2.9534714,7.176503,1.4519675378344354,True,0.07163534,0.07163534,0.49954283237457275,True
INO80,ENSG00000128908,15,41116280,40978880,-,-0.0867,3.2370884,7.522701,1.695649758505004,True,0.09501167,0.09501167,-3.586820125579834,False
RPAP1,ENSG00000103932,15,41544269,41517176,-,-0.0612,3.9832428,7.479813,1.5464021103653267,True,0.12088272,0.12088272,-0.07611489295959473,False
SPTBN5,ENSG00000137877,15,41894053,41848146,-,0.0584,0.4013804,4.609451,1.1049388045005368,True,0.32659882,0.32659882,0.0889197587966919,True
SPG11,ENSG00000104133,15,44663678,44562696,-,-0.1141,3.9998512,7.013627,0.9426945050117591,True,0.43373,0.43373,-0.9087320566177368,False
GATM,ENSG00000171766,15,45402327,45361124,-,-0.0893,3.089145,7.414324,1.5636350577697309,True,0.0006882019,0.0006882019,-0.22540020942687988,False
MYO1E,ENSG00000157483,15,59372871,59132434,-,-0.1051,2.6775138,7.1550756,1.4270954053114049,True,0.29888383,0.29888383,-0.19356393814086914,False
DAPK2,ENSG00000035664,15,64072033,63907036,-,-0.0593,1.9339507,7.059957,1.5615200580129323,True,0.082188584,0.082188584,-0.6020430326461792,False
IQCH-AS1,ENSG00000259673,15,67521844,67290636,-,-0.0649,0.6908309,5.8917413,1.271809450333458,True,0.42327335,0.42327335,-1.2209272384643555,False
UACA,ENSG00000137831,15,70763558,70654554,-,-0.11,2.381482,6.7440305,1.0302966287811577,True,0.12684652,0.12684652,-0.14656305313110352,False
MYO9A,ENSG00000066933,15,72118577,71822291,-,-0.0893,3.115226,7.3742347,1.514802228499981,True,0.27619675,0.27619675,-0.1521003246307373,False
ULK3,ENSG00000140474,15,74843346,74836118,-,-0.06,4.638971,7.7080894,1.4214899114146837,True,0.064883366,0.064883366,-1.082617998123169,False
MAN2C1,ENSG00000140400,15,75368612,75355207,-,-0.0356,3.7984762,7.0143414,0.9436195210886892,True,0.015117497,0.015117497,-0.3532073497772217,False
PTPN9,ENSG00000169410,15,75579315,75463251,-,-0.0345,2.9001782,6.9008355,1.1319861719707407,True,0.084838286,0.084838286,-0.5405811071395874,False
AC105036.3,ENSG00000260269,15,75601205,75527150,-,-0.0326,0.4436481,4.4557,0.9790343489541562,True,0.3648144,0.3648144,-1.369889259338379,False
PEAK1,ENSG00000173517,15,77420144,77100656,-,-0.0743,2.3718154,7.092116,1.400532678402998,True,0.42037752,0.42037752,-0.3823200464248657,False
EFL1,ENSG00000140598,15,82262734,82130233,-,-0.0995,3.8259661,7.0238423,0.9559232229130088,True,0.03551909,0.03551909,-0.9524221420288086,False
PRKXP1,ENSG00000259205,15,100558954,100553529,-,-0.0146,0.42591187,5.047905,1.4639827675359474,True,0.111604184,0.111604184,0.9302553907036781,True
WHAMMP3,ENSG00000276141,15,22686213,22664359,+,-0.0709,1.6708206,6.831383,1.3169138627083476,True,0.012780717,0.012780717,0.5996483564376831,True
HERC2P10,ENSG00000259845,15,30844153,30815271,+,-0.0308,1.576885,6.5803895,1.0483151814939116,True,0.15116253,0.15116253,-0.3082979917526245,False
PAK6,ENSG00000137843,15,40277487,40217428,+,-0.0411,1.6235875,7.3597236,1.8823125251987678,True,0.0010896428,0.0010896428,-0.1498013734817505,False
RPUSD2,ENSG00000166133,15,40574949,40569299,+,-0.0173,4.180151,7.6075387,1.58827512252452,True,0.009285672,0.009285672,-0.28949904441833496,False
VPS18,ENSG00000104142,15,40903975,40894450,+,-0.0842,3.502595,7.123435,1.209301544013117,True,0.22869277,0.22869277,-1.0274615287780762,False
GANC,ENSG00000214013,15,42356935,42273233,+,-0.0997,3.690622,7.2146335,1.2029963755626014,True,0.16664408,0.16664408,-0.13293659687042236,False
STARD9,ENSG00000159433,15,42720998,42575606,+,-0.0584,2.248017,7.306838,1.6289188221820232,True,0.11263765,0.11263765,0.6350165009498596,True
TRIM69,ENSG00000185880,15,44767829,44728988,+,-0.0673,2.9254541,6.8613296,1.086129613243343,True,0.07477187,0.07477187,-0.7589898109436035,False
DUOX1,ENSG00000137857,15,45165576,45129933,+,-0.0368,0.24620569,4.881018,1.3273214992547806,True,3.4140363,3.4140363,0.7871484160423279,True
LINC00926,ENSG00000247982,15,57307769,57300365,+,-0.3883,5.501935,7.4729958,1.1165013615293027,True,0.038432952,0.038432952,0.5895265936851501,True
ZNF609,ENSG00000180357,15,64686068,64460742,+,-0.0624,2.6229086,7.752476,2.1205284896328678,True,0.21862872,0.21862872,-2.363046646118164,False
BBS4,ENSG00000140463,15,72738475,72686179,+,-0.0854,3.6391478,7.1627293,1.135780804808322,True,0.2882498,0.2882498,-0.12008726596832275,False
NEO1,ENSG00000067141,15,73305205,73051710,+,-0.048,1.8541266,7.462668,1.992477521223223,True,0.0028720503,0.0028720503,-0.30183637142181396,False
PML,ENSG00000140464,15,74047827,73994673,+,-0.1096,4.288927,7.2922306,1.1810917057920214,True,0.014777238,0.014777238,-0.20952224731445312,False
CSK,ENSG00000103653,15,74803198,74782057,+,-0.1225,4.8178997,7.800541,1.5333594843074954,True,0.02108166,0.02108166,-2.1187520027160645,False
PSTPIP1,ENSG00000140368,15,77037475,76993359,+,-0.1008,3.8795254,7.638298,1.751638971807919,True,0.15080814,0.15080814,-1.9860775470733643,False
DNAJA4,ENSG00000140403,15,78282196,78264086,+,-0.0448,0.7565717,5.8342686,1.2061426069275876,True,0.01485738,0.01485738,-0.5695760250091553,False
HYKK,ENSG00000188266,15,78537372,78507564,+,0.0341,0.4294519,5.3966026,1.7495263990951349,True,0.118317194,0.118317194,0.8271800428628922,True
ABHD17C,ENSG00000136379,15,80755621,80679684,+,0.0122,0.38452494,4.91931,1.3586782253276084,True,0.2863142,0.2863142,0.7890337556600571,True
ZNF592,ENSG00000166716,15,84806445,84748592,+,-0.0598,3.7056043,7.3046045,1.319508263709056,True,0.13673578,0.13673578,-0.5042532682418823,False
ZNF710,ENSG00000140548,15,90082206,90001324,+,0.0507,0.34215403,4.4625373,0.9846333738490342,True,3.845387,3.845387,-0.48762810230255127,False
SEMA4B,ENSG00000185033,15,90229679,90160604,+,-0.1373,4.2907934,7.8176584,1.8596200986733318,True,0.22633918,0.22633918,-0.3214923143386841,False
FURIN,ENSG00000140564,15,90883458,90868588,+,-0.0308,2.9307408,6.746259,0.9525616621015726,True,0.003799422,0.003799422,-1.1961092948913574,False
FES,ENSG00000182511,15,90895776,90883695,+,-0.0271,3.963257,7.2253814,1.2169148417668758,True,0.022525404,0.022525404,0.15201491117477417,True
MAN2A2,ENSG00000196547,15,90922584,90902218,+,-0.0599,2.6056418,7.2606,1.5495830613516208,True,0.021676512,0.021676512,-0.144805908203125,False
UNC45A,ENSG00000140553,15,90954093,90930180,+,-0.0487,4.368224,7.1801486,1.0363509445156733,True,0.07046608,0.07046608,-0.48114049434661865,False
IGF1R,ENSG00000140443,15,98964530,98648539,+,-0.0672,1.3147693,6.597578,1.4690738312983949,True,5.257933,5.257933,0.37838661670684814,True
AC090825.1,ENSG00000259363,15,99916818,99805793,+,-0.0181,1.0651305,6.4853554,1.347836819837063,True,0.49285382,0.49285382,-0.21310102939605713,False
AXIN1,ENSG00000103126,16,352723,287440,-,-0.0388,2.5274262,6.974445,1.2753735923503782,True,0.5999514,0.5999514,-0.13177144527435303,False
WDR24,ENSG00000127580,16,690444,684622,-,-0.0266,4.1139984,7.288583,1.176380994489617,True,0.016056608,0.016056608,-0.6520990133285522,False
CCDC78,ENSG00000162004,16,726954,722582,-,-0.0628,2.2161987,7.0310454,1.3355759779924878,True,0.059112653,0.059112653,-0.24723005294799805,False
CLCN7,ENSG00000103249,16,1475084,1444934,-,-0.0562,3.0025053,7.172712,1.4475667472678508,True,0.0068125925,0.0068125925,-0.21934819221496582,False
IFT140,ENSG00000187535,16,1612072,1510427,-,-0.0641,2.699251,6.9912205,1.2369005541474094,True,0.20779245,0.20779245,0.14874345064163208,True
NLRC3,ENSG00000167984,16,3577403,3539033,-,-0.092,3.5816615,7.370819,1.4052556485386007,True,0.020357944,0.020357944,-1.2608182430267334,False
LINC01569,ENSG00000262468,16,4253817,4243943,-,-0.0515,1.9173509,6.7313585,1.2098733294689112,True,0.10961366,0.10961366,0.6348346769809723,True
ANKS3,ENSG00000168096,16,4734378,4696510,-,-0.0623,3.5435846,8.118164,2.37306205528635,True,0.025323842,0.025323842,-0.4726196527481079,False
ZNF500,ENSG00000103199,16,4767624,4748239,-,-0.0596,2.6100163,7.052711,1.3082757204804403,True,0.009287113,0.009287113,-0.17055034637451172,False
TEKT5,ENSG00000153060,16,10694930,10627501,-,-0.0518,1.3578157,7.1672454,2.0844999730782803,True,0.0062030256,0.0062030256,-0.18220806121826172,False
TVP23A,ENSG00000166676,16,10818794,10760919,-,0.013,0.3713001,4.6133385,1.1081223493759076,True,0.22631349,0.22631349,-0.3813822269439697,False
MYH11,ENSG00000133392,16,15857028,15703135,-,0.0098,0.63412344,5.750755,1.1107219478252337,True,0.22879554,0.22879554,-0.7714364528656006,False
XYLT1,ENSG00000103489,16,17470960,17101769,-,-0.0157,2.662983,7.0026426,1.2501588282301626,True,1.1421753,1.1421753,-2.6738393306732178,False
DNAH3,ENSG00000158486,16,21159441,20933111,-,-0.0548,0.46095425,5.607872,1.9225319340713678,True,2.5824623,2.5824623,0.16251784563064575,True
USP31,ENSG00000103404,16,23149270,23061406,-,0.0593,0.31504807,4.5836654,1.0838234638062472,True,0.8161766,0.8161766,0.10722661018371582,True
ARHGAP17,ENSG00000140750,16,25015666,24919389,-,-0.2388,4.349754,7.123244,0.9628650797566749,True,0.11116123,0.11116123,0.5209280550479889,True
XPO6,ENSG00000169180,16,28211920,28097979,-,-0.1519,4.5441103,7.4997177,1.4490369646727843,True,0.15804537,0.15804537,0.043605268001556396,True
SULT1A2,ENSG00000197165,16,28597050,28591943,-,0.0563,0.2858077,4.851306,1.3029905947129896,True,0.05389829,0.05389829,-0.06336534023284912,False
TBX6,ENSG00000149922,16,30091887,30085793,-,0.0346,0.32484835,4.816922,1.2748342039521374,True,0.043303184,0.043303184,0.9467382207512856,True
MAPK3,ENSG00000102882,16,30123506,30114105,-,-0.073,2.7654889,7.00876,1.2572595378489166,True,0.00075748627,0.00075748627,-0.18597495555877686,False
TBC1D10B,ENSG00000169221,16,30370494,30357102,-,-0.0093,2.5728197,7.007924,1.2562892717360727,True,0.0034899556,0.0034899556,-0.08570027351379395,False
AC093249.6,ENSG00000261840,16,30699058,30697707,-,-0.0105,0.42422408,4.7088256,1.186315412645606,True,0.3853173,0.3853173,0.7684362977743149,True
AC136428.1,ENSG00000259680,16,33845229,33844784,-,0.0192,3.7524638,7.9755993,2.1884416903460693,True,0.0015634344,0.0015634344,-0.017977356910705566,False
MYLK3,ENSG00000140795,16,46790407,46702282,-,0.0189,0.38856763,4.678302,1.161319919194471,True,0.1352439,0.1352439,-0.31680333614349365,False
NETO2,ENSG00000171208,16,47143945,47077703,-,-0.0214,2.2386107,6.658183,0.9389862960172384,True,0.013404863,0.013404863,-0.3200671672821045,False
ZNF423,ENSG00000102935,16,49857919,49487524,-,0.0168,0.2576467,4.9324007,1.3693979429117555,True,0.5636904,0.5636904,0.434622585773468,True
AMFR,ENSG00000159461,16,56425545,56361452,-,-0.1022,3.8446076,7.3986444,1.441289285489986,True,0.24503958,0.24503958,-0.15455591678619385,False
