#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NMNAT2	SIRT5	9606.ENSP00000287713	9606.ENSP00000476228	0.058	0	0	0	0.062	0	0.650	0.583	0.853
NMNAT2	SIRT3	9606.ENSP00000287713	9606.ENSP00000372191	0.058	0	0	0	0.062	0	0.650	0.694	0.893
NMNAT3	SIRT4	9606.ENSP00000340523	9606.ENSP00000202967	0.058	0	0	0	0.062	0	0.650	0.566	0.848
NMNAT3	SIRT1	9606.ENSP00000340523	9606.ENSP00000212015	0.058	0	0	0	0.062	0	0.650	0.721	0.902
NMNAT3	NUDT12	9606.ENSP00000340523	9606.ENSP00000230792	0.055	0	0	0	0.062	0	0.800	0.461	0.891
NMNAT3	SIRT2	9606.ENSP00000340523	9606.ENSP00000249396	0.058	0	0	0	0.062	0	0.650	0.556	0.844
NMNAT3	NNT	9606.ENSP00000340523	9606.ENSP00000264663	0	0	0	0	0.065	0	0.900	0.472	0.946
NMNAT3	SIRT7	9606.ENSP00000340523	9606.ENSP00000329466	0.058	0	0	0	0.063	0	0.650	0.555	0.844
NMNAT3	SIRT6	9606.ENSP00000340523	9606.ENSP00000337332	0.058	0	0	0	0.063	0	0.650	0.553	0.843
NMNAT3	SIRT3	9606.ENSP00000340523	9606.ENSP00000372191	0.058	0	0	0	0.062	0	0.650	0.593	0.857
NMNAT3	SIRT5	9606.ENSP00000340523	9606.ENSP00000476228	0.058	0	0	0	0.062	0	0.650	0.622	0.867
NNMT	SIRT4	9606.ENSP00000441434	9606.ENSP00000202967	0	0	0	0	0	0	0.900	0.457	0.943
NNMT	SIRT1	9606.ENSP00000441434	9606.ENSP00000212015	0	0	0	0	0	0	0.900	0.466	0.944
NNMT	SIRT2	9606.ENSP00000441434	9606.ENSP00000249396	0	0	0	0	0	0	0.900	0.450	0.942
NNMT	SIRT7	9606.ENSP00000441434	9606.ENSP00000329466	0	0	0	0	0	0	0.900	0.454	0.943
NNMT	SIRT6	9606.ENSP00000441434	9606.ENSP00000337332	0	0	0	0	0	0	0.900	0.425	0.940
NNMT	PNP	9606.ENSP00000441434	9606.ENSP00000354532	0	0	0	0	0	0	0.900	0.218	0.918
NNMT	SIRT3	9606.ENSP00000441434	9606.ENSP00000372191	0	0	0	0	0	0	0.900	0.457	0.943
NNMT	SIRT5	9606.ENSP00000441434	9606.ENSP00000476228	0	0	0	0	0.057	0	0.900	0.459	0.944
NNT	SIRT4	9606.ENSP00000264663	9606.ENSP00000202967	0.042	0	0	0	0	0	0.900	0.685	0.967
NNT	SIRT1	9606.ENSP00000264663	9606.ENSP00000212015	0.042	0	0	0	0	0	0.900	0.311	0.928
NNT	NUDT12	9606.ENSP00000264663	9606.ENSP00000230792	0	0	0	0	0.064	0	0.900	0	0.902
NNT	SIRT2	9606.ENSP00000264663	9606.ENSP00000249396	0.042	0	0	0	0	0	0.900	0.286	0.925
NNT	SIRT6	9606.ENSP00000264663	9606.ENSP00000337332	0.042	0	0	0	0	0	0.900	0.287	0.925
NNT	SIRT5	9606.ENSP00000264663	9606.ENSP00000476228	0.042	0	0	0	0	0	0.900	0.300	0.927
NNT	SIRT3	9606.ENSP00000264663	9606.ENSP00000372191	0.042	0	0	0	0	0	0.900	0.369	0.934
NNT	SIRT7	9606.ENSP00000264663	9606.ENSP00000329466	0.042	0	0	0	0	0.270	0.900	0.286	0.943
NT5E	NUDT12	9606.ENSP00000257770	9606.ENSP00000230792	0.252	0	0	0	0.062	0.060	0.900	0.048	0.925
NT5E	PECAM1	9606.ENSP00000257770	9606.ENSP00000457421	0	0	0	0	0	0	0	0.856	0.856
NT5E	PTPRC	9606.ENSP00000257770	9606.ENSP00000411355	0	0	0	0	0	0	0	0.884	0.884
NT5E	PNP	9606.ENSP00000257770	9606.ENSP00000354532	0.207	0	0	0	0	0	0.900	0.310	0.940
NUDT12	SIRT4	9606.ENSP00000230792	9606.ENSP00000202967	0	0	0	0	0.062	0.099	0.900	0.088	0.912
NUDT12	SIRT1	9606.ENSP00000230792	9606.ENSP00000212015	0	0	0	0	0.062	0.139	0.900	0.064	0.914
NUDT12	SIRT6	9606.ENSP00000230792	9606.ENSP00000337332	0	0	0	0	0.063	0.099	0.900	0.081	0.912
NUDT12	SIRT7	9606.ENSP00000230792	9606.ENSP00000329466	0	0	0	0	0.063	0.099	0.900	0.084	0.912
NUDT12	SIRT3	9606.ENSP00000230792	9606.ENSP00000372191	0	0	0	0	0.063	0.099	0.900	0.098	0.913
NUDT12	SIRT5	9606.ENSP00000230792	9606.ENSP00000476228	0	0	0	0	0.062	0.139	0.900	0.088	0.916
NUDT12	SIRT2	9606.ENSP00000230792	9606.ENSP00000249396	0	0	0	0	0.062	0.244	0.900	0.094	0.927
PECAM1	PTPRC	9606.ENSP00000457421	9606.ENSP00000411355	0	0	0	0	0.197	0.184	0	0.941	0.958
PNP	SIRT4	9606.ENSP00000354532	9606.ENSP00000202967	0.077	0	0	0	0	0	0.900	0.207	0.920
PNP	SIRT1	9606.ENSP00000354532	9606.ENSP00000212015	0.077	0	0	0	0	0	0.900	0.403	0.940
PNP	SIRT2	9606.ENSP00000354532	9606.ENSP00000249396	0.077	0	0	0	0	0	0.900	0.232	0.922
PNP	SIRT7	9606.ENSP00000354532	9606.ENSP00000329466	0.077	0	0	0	0	0.270	0.900	0.203	0.939
PNP	SIRT6	9606.ENSP00000354532	9606.ENSP00000337332	0.077	0	0	0	0	0	0.900	0.198	0.919
PNP	SIRT3	9606.ENSP00000354532	9606.ENSP00000372191	0.077	0	0	0	0	0	0.900	0.203	0.920
PNP	SIRT5	9606.ENSP00000354532	9606.ENSP00000476228	0.077	0	0	0	0	0	0.900	0.308	0.930
PRKCA	PRKCG	9606.ENSP00000408695	9606.ENSP00000263431	0	0	0	0.976	0	0.489	0.800	0.691	0.895
PRKCA	PRKCB	9606.ENSP00000408695	9606.ENSP00000305355	0	0	0	0.981	0	0.179	0.800	0.681	0.830
PRKCB	PRKCG	9606.ENSP00000305355	9606.ENSP00000263431	0	0	0	0.974	0.085	0	0.800	0.646	0.812
PRKG1	PRKG2	9606.ENSP00000363092	9606.ENSP00000264399	0	0	0	0.942	0	0	0.800	0.759	0.808
PTPRC	ZAP70	9606.ENSP00000411355	9606.ENSP00000264972	0	0	0	0	0.278	0.243	0	0.610	0.769
PTPRC	SDC1	9606.ENSP00000411355	9606.ENSP00000370542	0	0	0	0	0	0	0	0.805	0.805
RYR1	RYR3	9606.ENSP00000352608	9606.ENSP00000373884	0	0	0	0.972	0.062	0.703	0.800	0.937	0.941
RYR1	RYR2	9606.ENSP00000352608	9606.ENSP00000355533	0	0	0	0.971	0.077	0.769	0.800	0.968	0.955
RYR2	RYR3	9606.ENSP00000355533	9606.ENSP00000373884	0	0	0	0.974	0.063	0.895	0.800	0.890	0.979
SIRT1	SIRT2	9606.ENSP00000212015	9606.ENSP00000249396	0	0	0	0.830	0.062	0.378	0.900	0.943	0.946
TPCN1	TPCN2	9606.ENSP00000448083	9606.ENSP00000294309	0	0	0	0.625	0.062	0.312	0.800	0.902	0.906
