Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes
ANO6,ENSG00000177119,12,45440404,45215987,+,-0.0614,-0.0888289213180542,,,,,,,,,,,,,,,,False
ARID2,ENSG00000189079,12,45908040,45729706,+,-0.0793,-0.8359904289245605,,,,,,,,,,,,,,,,False
AC008014.1,ENSG00000257261,12,46876784,46383652,+,0.0794,0.4628557562828064,7.942718002947001,0.0584496957456584,0.07474426655078872,27.846179217876365,2.708117723464966,44.311702728271484,19.089637756347656,0.4760651298345818,0.0,0.0,0.49857635357601704,123.6387628556213,49.11840519064973,0.24907238626291053,7.370500760609954,True
PCED1B,ENSG00000179715,12,47236662,47079603,+,-0.0841,-0.18998003005981445,,,,,,,,,,,,,,,,False
LINC02416,ENSG00000257924,12,47369935,47353754,+,0.067,0.12228184938430786,0.85851151223546,0.27345741731069084,0.13423402363184914,8.978551382747042,2.2104178664088248,1.2465579509735107,0.9770377278327942,0.32484382179608373,0.0,0.0,0.4845689499966273,2.880769529227185,2.294598938062273,0.45707476128264735,2.7297310150739005,True
AC004241.1,ENSG00000257433,12,47742294,47706083,+,0.1133,0.11792027950286865,1.0177527036436753,1.1046346903968813,0.2283689451036224,6.7951037094247715,0.6977780762314797,0.38228628039360046,0.8916458487510681,0.2744745264910033,0.0,0.0,0.45868249000721273,0.8933389521269979,2.1751027584461307,0.6676233634882616,2.1114704085062517,True
SLC48A1,ENSG00000211584,12,47782751,47753916,+,-0.0575,-0.051778554916381836,,,,,,,,,,,,,,,,False
LINC02354,ENSG00000257488,12,47837898,47826854,+,0.1029,0.865949809551239,0.04719220606312143,0.07200099169808469,0.23183172902479474,16.453688204720265,2.0408560045560202,0.23168888688087463,0.05212705582380295,0.7229435670339912,0.0,0.0,0.12152841024259109,0.5337835332634745,0.12164273520867372,0.0935336588325359,3.398884015960722,True
TMEM106C,ENSG00000134291,12,47968878,47963569,+,0.3454,-0.2167590856552124,,,,,,,,,,,,,,,,False
PFKM,ENSG00000152556,12,48146404,48105139,+,-0.0482,-0.29396939277648926,,,,,,,,,,,,,,,,False
WNT1,ENSG00000125084,12,48982620,48978322,+,0.0667,0.002821207046508789,,,,,,,,,,,,,,,,False
AC011603.2,ENSG00000258017,12,49188484,49127782,+,0.1784,-1.4480090141296387,,,,,,,,,,,,,,,,False
TUBA1C,ENSG00000167553,12,49274603,49188736,+,0.3042,-0.5054159164428711,,,,,,,,,,,,,,,,False
TROAP,ENSG00000135451,12,49331731,49323236,+,0.4318,-0.31070518493652344,,,,,,,,,,,,,,,,False
SPATS2,ENSG00000123352,12,49527424,49366584,+,0.3122,0.8405261933803558,60.22130983432257,0.4425071983799148,0.2067643446072113,22.4899751507493,0.26939219534397124,46.502906799316406,77.6797103881836,0.7014968410419824,0.0,0.0,0.49937267392184476,92.0506933900184,139.14772032342592,0.11634222573108094,3.774914890414795,True
KCNH3,ENSG00000135519,12,49558337,49539030,+,0.0218,-0.20313000679016113,,,,,,,,,,,,,,,,False
PRPF40B,ENSG00000110844,12,49644666,49568218,+,-0.033,-0.36546969413757324,,,,,,,,,,,,,,,,False
TMBIM6,ENSG00000139644,12,49764934,49707725,+,0.0296,-0.47314202785491943,,,,,,,,,,,,,,,,False
SMARCD1,ENSG00000066117,12,50100707,50085200,+,-0.0159,-0.33095264434814453,,,,,,,,,,,,,,,,False
GPD1,ENSG00000167588,12,50111313,50103982,+,0.0004,0.9686137028038502,0.475930114833372,0.07713296632782653,0.31495869598120113,14.91281650732791,1.9888086640834808,1.2662321329116821,0.27218014001846313,0.46197334567694365,0.0,0.0,0.40512865828815325,4.385929101872899,0.8586524136621376,0.14655031488450915,3.0312371586432434,True
AC074032.1,ENSG00000272368,12,50165618,50112197,+,-0.0396,-0.3918585777282715,,,,,,,,,,,,,,,,False
LARP4,ENSG00000161813,12,50480004,50392383,+,0.2474,0.72146075963974,35.14064018360413,1.8429129704936547,0.5021600815936489,8.026130021844063,0.17276106253266335,6.94927978515625,19.0062198638916,0.4824635774728204,0.0,0.0,0.49782156889378415,16.022834156879604,45.37733402488561,0.23770094878511375,1.4840588385842253,True
DIP2B,ENSG00000066084,12,50748657,50504985,+,-0.1078,-0.3909956216812134,,,,,,,,,,,,,,,,False
ATF1,ENSG00000123268,12,50821162,50763710,+,-0.0862,-0.638808012008667,,,,,,,,,,,,,,,,False
METTL7A,ENSG00000185432,12,50932510,50923472,+,0.0297,-0.06630730628967285,,,,,,,,,,,,,,,,False
HIGD1C,ENSG00000214511,12,50970506,50953922,+,-0.0579,0.9481382854282856,0.17569748626511011,0.013823737688354331,0.1504432941069014,33.20664976466302,5.782609219551084,2.595858335494995,0.1919080764055252,0.40985227601095825,0.0,0.0,0.20667112546207567,9.91752977843334,0.7328476150488031,0.19883706797085643,5.817061084495269,False
LETMD1,ENSG00000050426,12,51060424,51047962,+,-0.0967,-0.4289088249206543,,,,,,,,,,,,,,,,False
DAZAP2,ENSG00000183283,12,51271362,51238724,+,-0.4365,0.6771823167800903,75.61388557126475,1.3377318105268703,0.17014960180452582,15.820669978595415,0.08949524160474538,17.852088928222656,101.23371124267578,0.4174480014449798,0.0,0.0,0.4997216323233441,43.38170767091395,291.1006076418121,0.28682874918852747,4.037176608012909,True
SLC4A8,ENSG00000050438,12,51515763,51391317,+,0.0074,-0.143945574760437,,,,,,,,,,,,,,,,False
GRASP,ENSG00000161835,12,52015889,52006946,+,-0.0992,0.3142394423484802,4.408178591880661,3.7880550656910787,0.46922949865405805,4.532946500527499,0.1825260479003191,0.5186554789543152,2.7349843978881836,0.27553810260438805,0.0,0.0,0.492097466643576,0.9952472722775576,6.061358493720663,0.6332612792138469,1.3257764646247303,True
NR4A1,ENSG00000123358,12,52059507,52022832,+,-0.2235,0.41969627141952515,62.12914527415788,3.370727167389619,0.17559195126752766,11.784918894952245,0.059737632796168325,7.989715576171875,105.3255844116211,0.27336577382525984,0.0,0.0,0.49977770775606445,19.65580013430432,189.5363285377108,0.7178802641055045,3.91092017835358,True
ATG101,ENSG00000123395,12,52077494,52069246,+,0.0203,-0.044802069664001465,,,,,,,,,,,,,,,,False
EIF4B,ENSG00000063046,12,53042209,53006158,+,0.0917,0.1471739411354065,4.710664483435728,0.2578498959426612,0.22206246792896442,14.624765225035194,3.209794721156359,9.2158784866333,4.855872631072998,0.2293732501174487,0.0,0.0,0.4922083907842167,20.41496968296794,14.754407980318726,0.7019289797545017,2.0102212034201083,True
IGFBP6,ENSG00000167779,12,53102345,53097436,+,0.025,0.9999999999999847,1.6217849757229874,11.923584255888931,0.6730286983588818,13.875455226764688,0.02511980541050433,0.025831935927271843,0.43961936235427856,0.20894274479077604,0.0,0.0,0.45172180622796704,0.11658333895923273,1.9840670371877733,0.09889958365092932,1.5136813946182828,False
ZNF740,ENSG00000139651,12,53195142,53180704,+,0.005,-0.024241209030151367,,,,,,,,,,,,,,,,False
MFSD5,ENSG00000182544,12,53254405,53251251,+,-0.0049,-0.005970358848571777,,,,,,,,,,,,,,,,False
ESPL1,ENSG00000135476,12,53293643,53268299,+,0.2321,0.8246548026800156,16.278140010148668,4.1809986940493085,0.2501995321396797,7.356994909113471,0.09309188313782214,1.3583858013153076,15.321475982666016,0.24811968630405623,0.0,0.0,0.4979882209491646,2.7884834003774395,37.97553359434522,0.8474566403343226,2.69772360191226,True
PFDN5,ENSG00000123349,12,53299450,53295291,+,-0.3277,0.06655937433242798,,,,,,,,,,,,,,,,False
C12orf10,ENSG00000139637,12,53307177,53299695,+,0.0759,0.1995387077331543,10.569510393153935,2.3770001177007436,0.12584795937139373,12.798540724544697,0.10723984390497207,1.5755200386047363,15.426132202148438,0.2350974078588073,0.0,0.0,0.4961304077986978,3.482056051522105,52.4804405302837,0.9995987875587669,4.11911505352955,True
SP1,ENSG00000185591,12,53416446,53380176,+,-0.0005,-0.06991827487945557,,,,,,,,,,,,,,,,False
PCBP2,ENSG00000197111,12,53481162,53452102,+,-0.0569,-0.2775452136993408,,,,,,,,,,,,,,,,False
TARBP2,ENSG00000139546,12,53506431,53500921,+,0.0269,0.0113983154296875,31.812998703486784,3.4563503847055395,0.23870905794502217,10.876807713128152,0.2591877101361752,3.458205223083496,22.748918533325195,0.11460548104835461,0.0,0.0,0.4994791517240748,11.415127619762947,82.33879114841594,1.2124973094206009,1.7497475029291494,True
HOXC4,ENSG00000198353,12,54056030,54016931,+,0.0372,-0.008677959442138672,,,,,,,,,,,,,,,,False
COPZ1,ENSG00000111481,12,54351846,54301202,+,0.202,0.0579412579536438,,,,,,,,,,,,,,,,False
NCKAP1L,ENSG00000123338,12,54548243,54497752,+,-0.1362,-0.11826002597808838,,,,,,,,,,,,,,,,False
PDE1B,ENSG00000123360,12,54579239,54549601,+,-0.0562,-0.27997803688049316,,,,,,,,,,,,,,,,False
GDF11,ENSG00000135414,12,55757264,55743122,+,-0.0487,-0.08499133586883545,,,,,,,,,,,,,,,,False
TMEM198B,ENSG00000182796,12,55836246,55829608,+,0.0446,0.3251410722732544,8.713924867989393,1.8169026515672775,0.2811745204005841,15.140977932912756,0.3037831840415795,1.8228667974472046,7.700708389282227,0.281369291095834,0.0,0.0,0.4950441428478638,4.512233115843128,18.299210634724847,0.6927046370672814,2.325113117482583,True
DGKA,ENSG00000065357,12,55954027,55927319,+,-0.1896,0.5130825042724609,178.95679519264007,12.029982147027988,0.3004542429637172,5.382753586247348,0.036699872603639966,4.188485622406006,161.7765350341797,0.33776668703167795,0.0,0.0,0.499678036492768,8.35525135698195,355.21378431649043,0.482166007800434,2.8895887478952464,True
RAB5B,ENSG00000111540,12,55996683,55973913,+,-0.15,-0.3701293468475342,,,,,,,,,,,,,,,,False
SUOX,ENSG00000139531,12,56006641,55997180,+,-0.0667,0.10015320777893066,33.674557245235235,1.8791710471053042,0.10232864708445555,7.863997917297736,0.26028305292129517,6.857840061187744,26.347623825073242,0.08730569140291763,0.0,0.0,0.4997579290898936,16.59121052417191,75.8739443011903,0.8059368692570841,2.0445032037676283,True
IKZF4,ENSG00000123411,12,56038435,56007659,+,0.101,-0.2624552249908447,,,,,,,,,,,,,,,,False
RPS26,ENSG00000197728,12,56044697,56041351,+,0.2592,0.19293302297592163,13.094580252638027,3.4132145198792623,0.23074016214428394,5.503383623754119,0.20503244251012803,1.2003954648971558,7.903792381286621,0.23598777960184442,0.0,0.0,0.4968580008703782,3.463674565109023,23.67277726119962,0.9177194828212181,1.9290682743754204,True
RPL41,ENSG00000229117,12,56117967,56116590,+,0.262,0.6442285776138306,38.20271458143343,2.419971559062525,0.39872851180069446,13.623758957805805,0.10480242893099785,5.099738597869873,22.99208641052246,0.2564552099953299,0.0,0.0,0.4996291761444694,12.201891047264981,110.55725903346621,0.8160946043024054,1.7743157340832338,True
ESYT1,ENSG00000139641,12,56144671,56118250,+,-0.1655,0.33511030673980713,,,,,,,,,,,,,,,,False
MYL6,ENSG00000092841,12,56163496,56158161,+,0.246,-0.26056504249572754,,,,,,,,,,,,,,,,False
NABP2,ENSG00000139579,12,56229854,56222015,+,0.4063,0.1530536413192749,66.4321376457944,16.32371881458665,0.24730551912872595,3.8661241388742016,0.016294515067711474,1.2916091680526733,37.45342254638672,0.2750395124316851,0.0,0.0,0.49972736306607696,2.9085924789927073,89.48274963781046,0.4860722023121915,1.607220908954043,False
COQ10A,ENSG00000135469,12,56270966,56266858,+,-0.1216,-0.19202399253845215,,,,,,,,,,,,,,,,False
IL23A,ENSG00000110944,12,56340410,56334174,+,-0.1199,-0.4932161569595337,,,,,,,,,,,,,,,,False
HSD17B6,ENSG00000025423,12,56787790,56752161,+,0.1298,0.03598266839981079,5.196594795317941,1.9154915669734294,0.3429539672743341,6.39805777802084,0.5088960085809232,0.9831051826477051,3.293785572052002,0.33093463471870266,0.0,0.0,0.49837965365666015,1.74705454306077,7.546587307263038,0.4583515883338305,1.6884474933099478,True
SHMT2,ENSG00000182199,12,57234935,57229573,+,0.2583,0.21584206819534302,,,,,,,,,,,,,,,,False
MARS,ENSG00000166986,12,57517569,57475445,+,0.3071,0.59956294298172,65.4596977184632,2.331452267083829,0.10117132831820315,29.123408596383392,0.08302897615358233,10.034997940063477,190.35670471191406,0.5995906015684165,0.0,0.0,0.4997675612177973,23.841325863521494,570.9741005075389,0.15682659442278818,7.748810641131724,True
MBD6,ENSG00000166987,12,57530148,57520710,+,-0.1003,-0.3307075500488281,,,,,,,,,,,,,,,,False
PIP4K2C,ENSG00000166908,12,57603418,57591174,+,-0.0861,-0.15722334384918213,,,,,,,,,,,,,,,,False
TSPAN31,ENSG00000135452,12,57750219,57738013,+,-0.1191,-0.1328730583190918,,,,,,,,,,,,,,,,False
ATP23,ENSG00000166896,12,57959148,57906039,+,0.154,0.13631665706634521,23.866718431606667,25.468745664005834,0.1838706628300551,1.9886986429201012,0.09539641216397285,0.5416158437728882,8.800168991088867,0.24037778559058917,0.0,0.0,0.49693244283621235,0.9603036638719297,25.825855470936872,0.7264715509540651,0.6698559193200864,True
SLC16A7,ENSG00000118596,12,59789855,59596029,+,-0.0242,-0.45211899280548096,,,,,,,,,,,,,,,,False
USP15,ENSG00000135655,12,62417431,62260338,+,-0.2103,-1.1468775272369385,,,,,,,,,,,,,,,,False
MON2,ENSG00000061987,12,62600476,62466817,+,-0.0307,-0.27535951137542725,,,,,,,,,,,,,,,,False
AC048341.1,ENSG00000257354,12,62622213,62602752,+,0.1653,0.0594448447227478,1.3632627597974454,0.7413076940989434,0.06366607962445973,18.60245758873559,0.3660868413746357,0.8106728792190552,3.4323630332946777,0.3180723240394047,0.0,0.0,0.48929591786463844,1.7806319769895265,7.080234906780694,0.5354998514242153,5.711485407850902,True
RXYLT1,ENSG00000118600,12,63809562,63779842,+,0.081,0.0303494930267334,7.012978198630681,2.9333466121168383,0.21781051503758816,4.866489602158036,0.42191698260605337,1.1344900131225586,4.3761749267578125,0.1479445583847824,0.0,0.0,0.4937774920402278,2.440166151112648,13.654684538471287,0.8683438620021919,1.2523949513081551,True
AC012158.1,ENSG00000243024,12,64397065,64222337,+,0.1076,0.6705955862998962,0.21346695940610577,0.1935125608170376,0.22344172944621724,13.070829351326859,1.9992200959391069,0.44039803743362427,0.25671350955963135,0.32626976294523335,0.0,0.0,0.3175561724395496,1.0329713568817227,0.5929219276355259,0.5015894369764688,3.0122721265963355,True
XPOT,ENSG00000184575,12,64451125,64404392,+,0.1725,-0.07496428489685059,,,,,,,,,,,,,,,,False
TBK1,ENSG00000183735,12,64502114,64452092,+,-0.0157,-0.5120537281036377,,,,,,,,,,,,,,,,False
RASSF3,ENSG00000153179,12,64697564,64507001,+,-0.1422,0.08772289752960205,17.5091152259849,0.26936084390542153,0.19783526812010632,11.725232546830206,2.2310799631476406,25.47117042541504,19.77912139892578,0.3128690453789433,0.0,0.0,0.4990582634763166,57.87643707920232,47.74297320791359,0.546284735786674,2.882860604290598,True
LEMD3,ENSG00000174106,12,65248355,65169583,+,0.0043,-0.09993171691894531,,,,,,,,,,,,,,,,False
HELB,ENSG00000127311,12,66347645,66302545,+,-0.0363,-1.908139705657959,,,,,,,,,,,,,,,,False
CAND1,ENSG00000111530,12,67319953,67269358,+,-0.0594,-1.3596394062042236,,,,,,,,,,,,,,,,False
IFNG-AS1,ENSG00000255733,12,68234686,67989445,+,0.2291,0.6528807282447815,9.14700982729238,0.028156627365811832,0.18726926604731595,10.288269121575066,4.732763578891754,98.14496612548828,9.798397064208984,0.31056715728833423,0.0,0.0,0.49808566026127465,242.26507952678512,19.57008844408496,0.5588989733875884,3.3768912152277797,False
RAP1B,ENSG00000127314,12,68671901,68610855,+,-0.068,-0.7624958753585815,,,,,,,,,,,,,,,,False
NUP107,ENSG00000111581,12,68745809,68686951,+,-0.0902,0.2659754753112793,23.89079103513959,1.70995351001136,0.19323088983822997,18.180651191205143,0.20262367185343197,6.585418701171875,40.487491607666016,0.2556360380453666,0.0,0.0,0.499322834002332,16.57379164111926,96.38928015581493,0.793204004094083,3.4294498407096783,True
SLC35E3,ENSG00000175782,12,68793964,68746176,+,0.0552,-0.27131640911102295,,,,,,,,,,,,,,,,False
MDM2,ENSG00000135679,12,68850686,68808177,+,-0.0206,-0.1439037322998047,,,,,,,,,,,,,,,,False
CPSF6,ENSG00000111605,12,69274358,69239569,+,0.0848,-0.5112855434417725,,,,,,,,,,,,,,,,False
YEATS4,ENSG00000127337,12,69390870,69359710,+,0.0739,0.24198108911514282,17.14095810386613,5.865516943104789,0.2665466679883399,14.121075411798627,0.07486048419028518,1.203853726387024,21.66954803466797,0.338765033702066,0.0,0.0,0.4988387691793261,2.3557146801011974,64.45039511549062,0.4366093588955562,2.6304076495134248,True
FRS2,ENSG00000166225,12,69579789,69470349,+,-0.0473,-1.434706449508667,,,,,,,,,,,,,,,,False
CCT2,ENSG00000166226,12,69601570,69585426,+,0.318,0.3698287010192871,85.02606793198954,11.211975600622871,0.2555959918193316,13.334880175750431,0.03185156091116369,2.6227526664733887,110.9571762084961,0.33621347874245494,0.0,0.0,0.4999253410448646,5.408716617995835,251.95581694306998,0.46485460642962645,3.6609536663677007,True
RAB3IP,ENSG00000127328,12,69823204,69738681,+,-0.027,-0.10154998302459717,,,,,,,,,,,,,,,,False
CNOT2,ENSG00000111596,12,70354993,70242994,+,-0.0171,-0.38557255268096924,,,,,,,,,,,,,,,,False
AC025569.1,ENSG00000258168,12,70543040,70468080,+,-0.0539,0.1063917875289917,1.958355033678505,0.16977168656389324,0.20117512633758264,6.27197324604469,4.216410593390467,4.766604900360107,1.9585719108581543,0.24483144078357097,0.0,0.0,0.48996280651030977,13.048996760941854,4.984577227383852,0.83735710474148,2.420277059627956,False
TMEM19,ENSG00000139291,12,71705047,71686082,+,0.059,-0.06394696235656738,,,,,,,,,,,,,,,,False
RAB21,ENSG00000080371,12,71800286,71754863,+,0.0083,-0.3819739818572998,,,,,,,,,,,,,,,,False
TBC1D15,ENSG00000121749,12,71927248,71839707,+,0.0488,-0.15792441368103027,,,,,,,,,,,,,,,,False
AC107032.2,ENSG00000257526,12,76615567,76562294,+,0.1302,-0.04710590839385986,,,,,,,,,,,,,,,,False
ZDHHC17,ENSG00000186908,12,76853696,76763588,+,-0.063,-0.4188612699508667,,,,,,,,,,,,,,,,False
AC124784.1,ENSG00000257910,12,76880352,76878193,+,0.0583,0.9999999999999727,0.34644287933801676,0.8155256875434683,0.8594885401191471,9.064823241034675,0.4781135442852974,0.08034879714250565,0.07184299826622009,0.24454253122308225,0.0,0.0,0.3363818075764971,0.34919241913959065,0.31222656215059347,0.1342109308263041,1.1925710458541197,True
SYT1,ENSG00000067715,12,79452008,78863993,+,-0.1034,0.560255229473114,1.803092248414215,0.0598615178008306,0.08002888179062727,27.027588362876557,2.9235033218065896,12.762261390686035,5.525868892669678,0.28626887337874096,0.0,0.0,0.4962931801001798,29.112685139416865,12.399557594820086,0.656066689749417,7.233112366333749,True
PPP1R12A-AS1,ENSG00000257557,12,79942712,79934901,+,-0.0084,0.6249781548976898,3.903675519870175,0.6262895179463441,0.8026744482720627,6.037324323846814,0.6920820236206054,1.481502652168274,0.9632906913757324,0.45553599660071314,0.0,0.0,0.46943330738085143,5.4172855626301315,3.522383409327474,0.13749049134669988,1.0381970770362514,True
OTOGL,ENSG00000165899,12,80380879,80099537,+,0.0392,0.9000623971223831,0.06661970995725164,0.035797116231913256,0.25978632726119394,26.683427613660168,3.4535181283950807,0.30841177701950073,0.04018664360046387,0.32109995787522916,0.0,0.0,0.0008790930292800356,1.777386188004414,0.23614005744457245,0.15171592533244535,3.06467719698984,True
MYF6,ENSG00000111046,12,80709474,80707634,+,0.1156,0.04358011484146118,2.1051705254076136,2.537224871165251,0.15445279879220525,7.264862626133074,0.2898747235536575,0.35836493968963623,2.039854049682617,0.3006896109900202,0.0,0.0,0.4851348819544883,0.739067470150869,5.850826657023923,0.5741077524952383,2.1312688727787283,True
METTL25,ENSG00000127720,12,82479239,82358528,+,0.0432,-0.2995094060897827,,,,,,,,,,,,,,,,False
TMTC2,ENSG00000179104,12,83134870,82686880,+,0.0557,-0.8990563154220581,,,,,,,,,,,,,,,,False
C12orf29,ENSG00000133641,12,88050160,88033846,+,-0.0024,0.07232785224914551,7.663352589566141,3.2964244334531716,0.2878294543411386,9.127645895789785,0.20823256969451903,0.944258987903595,5.554929733276367,0.1523306453684551,0.0,0.0,0.4973324281004767,2.21415627455357,16.956298696583715,1.0947288886597926,1.5296691780242688,True
TMTC3,ENSG00000139324,12,88199887,88142296,+,-0.035,-0.1685009002685547,,,,,,,,,,,,,,,,False
POC1B-AS1,ENSG00000270344,12,89548005,89524594,+,-0.0626,-0.13265836238861084,,,,,,,,,,,,,,,,False
AC009522.1,ENSG00000258216,12,90100763,89712048,+,-0.0453,-0.8197164535522461,,,,,,,,,,,,,,,,False
AC025164.1,ENSG00000245904,12,92226557,92145573,+,-0.15,0.3530313968658447,4.032939368998527,0.19237042209986893,0.1867673977778496,16.66267727274928,2.0443637654185296,9.286874771118164,7.393199443817139,0.1979532487612373,0.0,0.0,0.49869735809608323,25.739327012393975,16.680155303248945,1.0599815599024467,3.9412612679672954,True
C12orf74,ENSG00000187510,12,92772455,92702843,+,-0.1287,0.39251309633255005,9.389824585721097,0.2818414151946294,0.06522865281344517,30.64518907020387,0.6977866613119841,15.967686653137207,37.24263000488281,0.2676783688497197,0.0,0.0,0.499050951781179,35.2358566455091,75.09684126348844,0.5758948142479091,7.881415505227464,True
NUDT4,ENSG00000173598,12,93408146,93377883,+,-0.0488,-0.45114827156066895,,,,,,,,,,,,,,,,False
MRPL42,ENSG00000198015,12,93516214,93467488,+,0.0075,-0.004431366920471191,,,,,,,,,,,,,,,,False
CRADD,ENSG00000169372,12,93894840,93677375,+,0.1635,-0.36178410053253174,,,,,,,,,,,,,,,,False
PLXNC1,ENSG00000136040,12,94307675,94148577,+,-0.0456,-0.9344419240951538,,,,,,,,,,,,,,,,False
VEZT,ENSG00000028203,12,95302799,95217746,+,0.0663,-0.24950790405273438,,,,,,,,,,,,,,,,False
METAP2,ENSG00000111142,12,95515839,95473520,+,-0.0588,-0.04126608371734619,,,,,,,,,,,,,,,,False
SNRPF,ENSG00000139343,12,95903828,95858928,+,0.3921,0.09534692764282227,808.8853331761673,432.9686104808386,0.1200045286291186,0.38662991863341156,0.02456780025735498,0.8168741464614868,57.60525894165039,0.15827248790061368,0.0,0.0,0.4996846559694826,1.6820148189063102,155.69614084835712,0.6788631812903966,0.13960589888380193,False
AMDHD1,ENSG00000139344,12,95968720,95943331,+,0.0159,0.11047416925430298,2.1986151335160025,1.1801775715774228,0.2142547354078013,11.348165567353549,0.4251698689162731,0.6513703465461731,2.612100601196289,0.4061449894437568,0.0,0.0,0.49419100581001024,1.7404571948712033,6.719385772044289,0.2486828695591099,3.1239042457108432,True
ELK3,ENSG00000111145,12,96269824,96194375,+,-0.0965,-0.9271202087402344,,,,,,,,,,,,,,,,False
CFAP54,ENSG00000188596,12,96875555,96489571,+,0.0838,-0.03191173076629639,,,,,,,,,,,,,,,,False
NEDD1,ENSG00000139350,12,96953777,96907223,+,-0.065,-0.02251887321472168,,,,,,,,,,,,,,,,False
TMPO,ENSG00000120802,12,98550379,98515512,+,0.165,0.7343214452266693,15.974147730513451,0.8656086893898767,0.13678334180045515,36.020396551857964,0.27677885312587014,6.352798938751221,39.76540756225586,0.34948725461965047,0.0,0.0,0.49971942362648686,17.911116288878816,92.90525633713295,0.3858909637532537,6.1827949729546665,True
SLC25A3,ENSG00000075415,12,98606379,98593591,+,0.2097,0.0014009475708007812,,,,,,,,,,,,,,,,False
APAF1,ENSG00000120868,12,98735433,98645141,+,-0.0417,-0.15120422840118408,,,,,,,,,,,,,,,,False
SCYL2,ENSG00000136021,12,100341715,100267140,+,0.1315,-0.9870619773864746,,,,,,,,,,,,,,,,False
UTP20,ENSG00000120800,12,101386618,101280105,+,0.082,-0.050943732261657715,,,,,,,,,,,,,,,,False
CHPT1,ENSG00000111666,12,101744140,101696947,+,-0.0898,0.4451790452003479,15.991112133008054,0.32283780217340685,0.26669389842524255,7.884565733647218,3.1143694089353087,22.423851013183594,12.177212715148926,0.3323195401818572,0.0,0.0,0.49783049380743905,43.7624628705244,30.934825497197693,0.4964624453119173,1.7374921881663634,True
DRAM1,ENSG00000136048,12,102012130,101877580,+,0.0315,-0.5578252077102661,,,,,,,,,,,,,,,,False
PARPBP,ENSG00000185480,12,102197520,102120185,+,0.3069,0.5627407133579254,11.791696064199613,1.0481584404661695,0.5158126228435759,7.137475163574236,0.2556500887870789,3.354450225830078,6.101384162902832,0.43940380799805345,0.0,0.0,0.49877524098853626,6.904363685753589,15.37975801167817,0.2014430144618062,1.5953766641494844,True
HSP90B1,ENSG00000166598,12,103953645,103930107,+,0.6063,0.7097123265266418,2470.0717789402315,74.7963207255636,0.8146466393203472,15.771776619156135,0.018734065897297113,13.284867286682129,1044.1922607421875,0.49193044315030665,0.0,0.0,0.4999382445289372,27.97538172470876,2126.758799388491,0.2323694879037978,1.1430358679130332,False
TDG,ENSG00000139372,12,103988874,103965822,+,-0.0868,-0.42820000648498535,,,,,,,,,,,,,,,,False
HCFC2,ENSG00000111727,12,104106524,104064531,+,-0.0059,-0.8559170961380005,,,,,,,,,,,,,,,,False
TXNRD1,ENSG00000198431,12,104350307,104215779,+,0.0726,0.2807960510253906,25.719952899912922,1.5343800950104947,0.1812539537505112,9.389416305276505,0.7241772770136595,8.358471870422363,19.996557235717773,0.26107872007036653,0.0,0.0,0.49887011127467923,17.860282166110796,58.31619266902321,0.606367121928995,1.4849303876546467,True
CHST11,ENSG00000171310,12,104762014,104455295,+,0.0492,-5.182835578918457,,,,,,,,,,,,,,,,False
C12orf45,ENSG00000151131,12,105074197,104986316,+,0.0445,0.6462439000606537,33.11270608953799,7.91160757808105,0.22065436555282422,14.601368790760908,0.04221140621230006,1.2887861728668213,37.401336669921875,0.2191009007644472,0.0,0.0,0.4998003184115352,3.830835727702842,135.00136572739174,0.9700185439628256,3.1440883473403054,True
WASHC4,ENSG00000136051,12,105169134,105107324,+,-0.2332,0.371096670627594,78.89031214516424,5.418200955926412,0.342241595935132,7.849969686156568,0.0402724600955844,4.408177375793457,51.71931076049805,0.2681114270000567,0.0,0.0,0.4995068400190174,10.741769775259652,116.71702588015589,0.6646051683044338,2.062287670589502,True
C12orf75,ENSG00000235162,12,105396097,105235290,+,0.0936,0.3514750003814697,7.3542145025528045,0.5361968639652657,0.3706436808712007,12.918774961581953,0.8818554598093034,4.372702121734619,5.379999160766602,0.21194891673919863,0.0,0.0,0.4981995347809496,12.149450955952855,15.126427098594863,1.097152479690989,2.2946056598848945,True
TCP11L2,ENSG00000166046,12,106347003,106301929,+,-0.0946,-0.12658846378326416,,,,,,,,,,,,,,,,False
POLR3B,ENSG00000013503,12,106510198,106357748,+,-0.0329,-0.38805651664733887,,,,,,,,,,,,,,,,False
RIC8B,ENSG00000111785,12,106889316,106774621,+,-0.108,-0.8178339004516602,,,,,,,,,,,,,,,,False
TMEM263,ENSG00000151135,12,106978778,106955719,+,0.1343,0.25577861070632935,11.372803189439646,0.4298333672911355,0.2204852323500613,12.653366672218997,0.9446870227654774,10.455612182617188,12.482025146484375,0.2935086943782929,0.0,0.0,0.497867563982367,24.60945382926769,29.58776595109496,0.6512585807010287,2.777380981487134,True
